time,close,trend,rv20,hurst,causal_state,causal_label,causal_conf,fullsample_state
1738522800,98273.16,-0.0013519327031073277,0.006730762506449798,0.6074480420755262,0,Bear/Volatile (trending),0.9999601791183855,0
1738526400,97798.0,-0.0013962328991470698,0.0065542553414086515,0.6140583337977922,0,Bear/Volatile (trending),0.9999607370484853,0
1738530000,97020.54,-0.001487088745879514,0.006684209846524143,0.6332353908383225,0,Bear/Volatile (trending),0.9999880196637765,0
1738533600,97994.46,-0.0014960344180893997,0.007058461124864238,0.5971799237938974,0,Bear/Volatile (trending),0.9999805845201867,0
1738537200,97700.59,-0.0015092325167730043,0.0065654587663804154,0.5387114742087797,0,Bear/Volatile (trending),0.9997221400705602,0
1738540800,96511.33,-0.0015683177686954864,0.006965547386211703,0.5224151382374044,0,Bear/Volatile (trending),0.9998423651312297,0
1738544400,93435.82,-0.001814972929145203,0.00950866275275614,0.5413151699760993,0,Bear/Volatile (trending),0.9999999429309357,0
1738548000,93566.01,-0.0019798531137745034,0.00953979066147364,0.5299944412061481,0,Bear/Volatile (trending),0.9999999666681082,0
1738551600,94038.74,-0.002078732168522823,0.009699071254552268,0.5221284892298026,0,Bear/Volatile (trending),0.999999984475371,0
1738555200,92786.53,-0.0022649053323117764,0.0099030607862,0.5382445225705985,0,Bear/Volatile (trending),0.999999997314259,0
1738558800,94216.0,-0.0022743319412038103,0.010768705993725921,0.600230957289074,0,Bear/Volatile (trending),0.9999999999599352,0
1738562400,93911.04,-0.002331345369096842,0.010769089495348634,0.6058724174176366,0,Bear/Volatile (trending),0.9999999999758353,0
1738566000,95333.01,-0.0022731088380961396,0.011458025313989663,0.6089979223406086,0,Bear/Volatile (trending),0.9999999999922524,0
1738569600,95340.0,-0.0022488384590650173,0.01139948030962973,0.6055618572799993,0,Bear/Volatile (trending),0.9999999999886509,0
1738573200,95277.0,-0.0022196659826622996,0.011256216671503992,0.616266100758382,0,Bear/Volatile (trending),0.9999999999843636,0
1738576800,95702.67,-0.002169821090829251,0.011265467849660362,0.6233310169275522,0,Bear/Volatile (trending),0.9999999999793605,0
1738580400,95107.89,-0.0021594683414538746,0.011280289482693672,0.6083293294691653,0,Bear/Volatile (trending),0.9999999999707692,0
1738584000,94764.01,-0.0021140642656131514,0.011097563026959226,0.6353300567077039,0,Bear/Volatile (trending),0.9999999999654792,0
1738587600,94664.51,-0.00204987799828781,0.01090379143130653,0.6352406979033864,0,Bear/Volatile (trending),0.999999999917347,0
1738591200,96589.5,-0.0018758756715677508,0.01191307172922527,0.6040305224431868,0,Bear/Volatile (trending),0.9999999998559277,0
1738594800,98842.0,-0.0016502948545703657,0.012732781559526394,0.5693010850690693,0,Bear/Volatile (trending),0.9999999995096687,0
1738598400,98543.08,-0.0014685947708844907,0.012700638626235945,0.5596516933630815,0,Bear/Volatile (trending),0.9999999971423437,0
1738602000,99206.38,-0.001206012909977917,0.012616155945103673,0.5625728344386842,0,Bear/Volatile (trending),0.999999968502586,0
1738605600,99816.05,-0.0009169306321217265,0.012502230133818754,0.5613379309881174,0,Bear/Volatile (trending),0.9999995795358161,0
1738609200,101880.0,-0.0005590217173256042,0.01319669849655777,0.5544549525329947,0,Bear/Volatile (trending),0.9999962320696477,0
1738612800,101083.0,-0.00025378835754467704,0.012980192101601515,0.5694181085285973,0,Bear/Volatile (trending),0.9999521546979259,0
1738616400,101802.55,7.756988501576882e-05,0.010110088527692775,0.5925993298564974,0,Bear/Volatile (trending),0.9967041302533726,0
1738620000,101695.62,0.00038466403333444745,0.010161550401824886,0.6012105439785695,0,Bear/Volatile (trending),0.97827094243684,0
1738623600,101328.52,0.000646112419155191,0.010305689462287736,0.5953133227243471,0,Bear/Volatile (trending),0.8253110231657975,0
1738627200,101058.01,0.0008579065830242649,0.009623146092352016,0.588147532797578,3,Bull/Normal (trending),0.8444085726209318,3
1738630800,101382.68,0.0011006860026041604,0.009267682225996714,0.5999356651085949,3,Bull/Normal (trending),0.9973530590359314,3
1738634400,100839.99,0.0013419362736136766,0.009362747431647002,0.6063952831543282,3,Bull/Normal (trending),0.9999587967432922,3
1738638000,100629.7,0.0015736735378352113,0.009035794207365012,0.5899690578715078,3,Bull/Normal (trending),0.9999918793735529,3
1738641600,100053.12,0.0017321980545915987,0.009216840789110944,0.6286956968226396,3,Bull/Normal (trending),0.9999919812259723,3
1738645200,98865.99,0.0017956438360057438,0.009744445746978248,0.6352508215086448,3,Bull/Normal (trending),0.9999935313327413,3
1738648800,99367.58,0.0018407544006537157,0.009753868452704553,0.6227195827351917,3,Bull/Normal (trending),0.9999959131959443,3
1738652400,98448.02,0.001921923544704785,0.009910744998381902,0.6000586481080905,3,Bull/Normal (trending),0.9999981181972104,3
1738656000,98304.34,0.0019587430431346376,0.009861012474948635,0.5864378739882251,3,Bull/Normal (trending),0.9999986565588017,3
1738659600,98338.23,0.001954646242234091,0.00984445397220204,0.5983631236661813,3,Bull/Normal (trending),0.999998376537963,3
1738663200,98779.91,0.0020061574411239236,0.008895655464704052,0.5980774748648062,3,Bull/Normal (trending),0.9999982783515341,3
1738666800,98967.7,0.0020548522006573473,0.00725754984873558,0.5885013855785463,3,Bull/Normal (trending),0.9999975025738495,3
1738670400,99362.04,0.0020565897178333884,0.007269490182991203,0.599781740810902,3,Bull/Normal (trending),0.9999970839711402,3
1738674000,99007.22,0.0019024123289650596,0.007163800348881598,0.603263171401437,3,Bull/Normal (trending),0.9999948559044346,3
1738677600,99984.72,0.00175974076741114,0.007377514720145719,0.5969343245463745,3,Bull/Normal (trending),0.9999932707037805,3
1738681200,99347.19,0.001623286785413666,0.0057336214214963165,0.5994995191737895,3,Bull/Normal (trending),0.9999789601876677,3
1738684800,99043.48,0.0013922512543623194,0.005540393663229912,0.5952200705121692,3,Bull/Normal (trending),0.9999551907512435,3
1738688400,99168.35,0.0012128544517961107,0.005236040214309639,0.6005792536094772,3,Bull/Normal (trending),0.9998782225442816,3
1738692000,99415.2,0.0010163953860088863,0.0053045648606469455,0.5991980027442193,3,Bull/Normal (trending),0.9996703964670346,3
1738695600,98859.77,0.0008564262587309579,0.00537165780154533,0.5841624131447538,3,Bull/Normal (trending),0.9994486055155374,3
1738699200,98652.18,0.0006738569997486324,0.005365113979816265,0.6078557296998547,3,Bull/Normal (trending),0.9960208848248094,3
1738702800,96514.47,0.0003886146895687332,0.006975516144163142,0.6218016467007822,3,Bull/Normal (trending),0.9945725345340979,3
1738706400,97691.2,0.0001591287654515458,0.007654750516617864,0.6326716783713705,3,Bull/Normal (trending),0.9804538439293677,0
1738710000,97763.13,-9.652008414732129e-05,0.007671037532499679,0.615002771963369,3,Bull/Normal (trending),0.8912347486315454,0
1738713600,98274.01,-0.0003504223866250411,0.007738705619948165,0.5947230680523072,0,Bear/Volatile (trending),0.664007966335358,0
1738717200,97849.82,-0.0006410514696273423,0.0073444111391977734,0.6253774974953547,0,Bear/Volatile (trending),0.9952114599201516,0
1738720800,97993.99,-0.0008369900526756268,0.007244141001420578,0.6003538317813847,0,Bear/Volatile (trending),0.99983750906578,0
1738724400,98040.0,-0.0009255537754925759,0.006957320158452872,0.5983053307570431,0,Bear/Volatile (trending),0.999847830320871,0
1738728000,98046.0,-0.0010265850313583012,0.006951215783639383,0.6223869208019165,0,Bear/Volatile (trending),0.9999286532544703,0
1738731600,98138.4,-0.0010888814536927811,0.006954651796144159,0.6411694443532795,0,Bear/Volatile (trending),0.9999604223349493,0
1738735200,97652.0,-0.0011477748895415709,0.006947900864096749,0.6395319158357399,0,Bear/Volatile (trending),0.9999719431718485,0
1738738800,97864.43,-0.0010827395726893943,0.00695329719425567,0.6251494219430737,0,Bear/Volatile (trending),0.9999500470173236,0
1738742400,97634.24,-0.0010615065981093305,0.006879597273372889,0.6124463032789058,0,Bear/Volatile (trending),0.9999235311931662,0
1738746000,97405.61,-0.0010064390889273557,0.006859622229260618,0.6292959299298683,0,Bear/Volatile (trending),0.9999108271885518,0
1738749600,97734.96,-0.0009241329329658002,0.006473866573427912,0.6172543791645518,0,Bear/Volatile (trending),0.9996904730199713,0
1738753200,98198.0,-0.0008274122859959633,0.006476103342515523,0.616994487285239,0,Bear/Volatile (trending),0.9994712522208065,0
1738756800,98057.61,-0.0007474697952877051,0.006453459608455994,0.633872586624638,0,Bear/Volatile (trending),0.9991161136617007,0
1738760400,98570.01,-0.0006159430462319344,0.006569645271075364,0.6408299280160382,0,Bear/Volatile (trending),0.9984820942454891,0
1738764000,98292.27,-0.0005213356042571804,0.006558260402852811,0.6385830438260648,0,Bear/Volatile (trending),0.9974286803494623,0
1738767600,98116.24,-0.00043735402843130526,0.006458900839646477,0.6150649531122608,0,Bear/Volatile (trending),0.9959059955248896,0
1738771200,97974.01,-0.00038090851987312904,0.006451384780773606,0.5979743869633845,0,Bear/Volatile (trending),0.9953499400509237,0
1738774800,97550.74,-0.0003972414317328149,0.004143956360276053,0.5841711327663135,0,Bear/Volatile (trending),0.9310324915774882,2
1738778400,96723.66,-0.0004257673065801286,0.0036466562004378975,0.5752888064325603,0,Bear/Volatile (trending),0.6900176402063182,2
1738782000,97370.0,-0.00045598458241982856,0.003977707548646337,0.5682681229818173,2,Bull/Calm (trending),0.5484838602864309,2
1738785600,97323.39,-0.0004955985214379413,0.003768093438153328,0.6204879857021113,2,Bull/Calm (trending),0.9121109923175472,2
1738789200,96904.11,-0.0005525277358639219,0.003767647372628956,0.6439493504409344,2,Bull/Calm (trending),0.9822110083794903,2
1738792800,96445.63,-0.0006059780321403155,0.003852988564391712,0.6575966186622885,2,Bull/Calm (trending),0.9922874317719375,2
1738796400,96612.43,-0.000632415766151663,0.003884894831574399,0.6389488851543536,2,Bull/Calm (trending),0.9953314208031335,2
1738800000,96826.96,-0.0006228028518204721,0.00393769174806007,0.6395253788942898,2,Bull/Calm (trending),0.9962483040464174,2
1738803600,97159.68,-0.0006077350169158624,0.004028102108202732,0.6521523486770315,2,Bull/Calm (trending),0.996250874938708,2
1738807200,97364.08,-0.0005314026776459328,0.003924304372919618,0.6403392655179021,2,Bull/Calm (trending),0.9976773064718153,2
1738810800,97355.67,-0.0004810291222269075,0.0038863201634404443,0.639486813462088,2,Bull/Calm (trending),0.9983414028401878,2
1738814400,97617.01,-0.00042696150267976154,0.003906566976101026,0.663054262709745,2,Bull/Calm (trending),0.998442182181188,2
1738818000,97831.47,-0.0003536558250700848,0.00389556854489307,0.6780728527226662,2,Bull/Calm (trending),0.9984177088152836,2
1738821600,98386.89,-0.0002388240126926656,0.0040244710368047745,0.6710423844449882,2,Bull/Calm (trending),0.9989702453576083,2
1738825200,98195.61,-0.000159248194664442,0.003916147416576954,0.6531084280805427,2,Bull/Calm (trending),0.999344838111525,2
1738828800,98128.43,-9.067684904341082e-05,0.003905350461634102,0.6395906195673375,2,Bull/Calm (trending),0.9994020832990789,2
1738832400,98614.41,-0.0001015484349208097,0.00388683197554324,0.621134242531493,2,Bull/Calm (trending),0.9992376024816593,2
1738836000,99013.3,-4.3131056762559325e-05,0.003925053406371179,0.594864628606668,2,Bull/Calm (trending),0.9982451200691621,2
1738839600,98877.99,8.7557695676549e-06,0.003913890910050645,0.5790080724285824,2,Bull/Calm (trending),0.9960917846447204,2
1738843200,98346.09,5.848635936522446e-05,0.004105926079762119,0.5764071420375024,2,Bull/Calm (trending),0.9943022103251464,2
1738846800,98604.5,9.901738607832119e-05,0.003996057682683258,0.5878711005768747,2,Bull/Calm (trending),0.9966577740814677,2
1738850400,97835.98,0.00011044691442434667,0.003915959299013315,0.5491659559087889,2,Bull/Calm (trending),0.9703737181926598,1
1738854000,97333.09,0.00010111978524776234,0.003839479313614316,0.5585930880670176,2,Bull/Calm (trending),0.9695373145703253,1
1738857600,96586.96,5.9309295007364346e-05,0.0042065168435832054,0.5303682240670807,2,Bull/Calm (trending),0.7305202528850525,1
1738861200,96715.35,3.1107765784836116e-05,0.004116845894370649,0.5347987059813571,1,Bear/Normal (trending),0.6542374111927722,1
1738864800,96316.84,-3.588463578430053e-05,0.004082554160286442,0.5341820105482822,1,Bear/Normal (trending),0.9171176307077286,1
1738868400,95983.0,-0.00010491159611316369,0.004127572685932398,0.5354266794003942,1,Bear/Normal (trending),0.9801607661654202,1
1738872000,96926.63,-0.00013458057338258287,0.004682413265034541,0.5391185307907509,1,Bear/Normal (trending),0.9899928484101824,1
1738875600,96807.43,-0.00018038559002821818,0.004620977489237695,0.5420562191766269,1,Bear/Normal (trending),0.9909942924547473,1
1738879200,96959.99,-0.0002008186788321357,0.004608762185952823,0.5928081968736788,1,Bear/Normal (trending),0.8350925624352088,2
1738882800,96554.35,-0.00021648808315592331,0.004693729765196661,0.5899394076475405,2,Bull/Calm (trending),0.5939979364915362,2
1738886400,96507.75,-0.00023614386408048028,0.004636935670586776,0.6337439206908523,2,Bull/Calm (trending),0.9884923039407879,2
1738890000,97404.01,-0.00018274831062312842,0.005102789214290244,0.6278043758749035,2,Bull/Calm (trending),0.9970644454778165,2
1738893600,97575.85,-0.00013383959480252756,0.0049381470187837145,0.5893536263303985,2,Bull/Calm (trending),0.9949480007206344,2
1738897200,97444.04,-9.8170974019307e-05,0.004930223773192149,0.6047429417712151,2,Bull/Calm (trending),0.9969855224905874,2
1738900800,97434.79,-6.79302366204965e-05,0.004930096481739581,0.5940927736149441,2,Bull/Calm (trending),0.9958535346065,2
1738904400,97338.2,-6.146843184100945e-05,0.004770639757863629,0.6098442743400091,2,Bull/Calm (trending),0.997842375918627,2
1738908000,96746.87,-0.00012295076495086313,0.004784458096714828,0.6016670469917029,2,Bull/Calm (trending),0.9973733206965785,2
1738911600,96757.05,-0.00015181617995056415,0.004792387385052655,0.6052797550508918,2,Bull/Calm (trending),0.9975821582684812,2
1738915200,97021.47,-0.00016858709281118478,0.004751957503501674,0.5941542796268956,2,Bull/Calm (trending),0.9965754996655249,2
1738918800,97295.23,-0.0001922967180462335,0.004759228200460366,0.6132584166040527,2,Bull/Calm (trending),0.9980016905322623,2
1738922400,97261.51,-0.00024159961766318094,0.004451208631310046,0.5994071704006155,2,Bull/Calm (trending),0.9976559582128249,2
1738926000,97750.0,-0.0002608946337641995,0.004447435061949466,0.6001894485449474,2,Bull/Calm (trending),0.9976460862103835,2
1738929600,97963.58,-0.0002635236950479412,0.004053976424337986,0.6441235906097236,2,Bull/Calm (trending),0.9991256175624394,2
1738933200,98828.01,-0.00021191720052194993,0.0044387241576983654,0.6637901947050872,2,Bull/Calm (trending),0.9989623501373055,2
1738936800,99710.92,-0.00011583494575126833,0.004587046731740185,0.6796479459693962,2,Bull/Calm (trending),0.998794913888259,2
1738940400,98283.98,-9.38957223999819e-05,0.005746393279821617,0.6658600198388981,2,Bull/Calm (trending),0.9966806689661053,2
1738944000,97827.66,-8.13353619400506e-05,0.00551135206114499,0.6411830127749956,2,Bull/Calm (trending),0.9970737895497211,2
1738947600,97434.78,-7.685103783232263e-05,0.005591342383624202,0.6509418992830065,2,Bull/Calm (trending),0.9970754111871152,2
1738951200,97751.99,-2.908626892650177e-05,0.005623546981633928,0.650904018154593,2,Bull/Calm (trending),0.9970334084223286,2
1738954800,96898.56,-2.8795375011046808e-05,0.005906530290433652,0.6618189311491344,2,Bull/Calm (trending),0.9957516676053365,2
1738958400,95764.31,-8.178932286462624e-05,0.006484417922648829,0.668690757200525,2,Bull/Calm (trending),0.987695364618002,2
1738962000,96011.42,-9.20613619186359e-05,0.0061246535518205145,0.6461892801814229,2,Bull/Calm (trending),0.9889332017098497,2
1738965600,96062.76,-7.333370759530988e-05,0.006104576662288773,0.6408062997634268,2,Bull/Calm (trending),0.9897067967720831,2
1738969200,96506.8,-3.248494425282002e-05,0.0062198069498545895,0.6506616452217932,2,Bull/Calm (trending),0.9894157912811418,2
1738972800,96650.14,-5.196414968817213e-06,0.006234999917977427,0.6260183841694837,2,Bull/Calm (trending),0.9851346157063731,2
1738976400,96509.2,3.277145039795594e-05,0.00623819396689134,0.6487051055598474,2,Bull/Calm (trending),0.9877797300653198,2
1738980000,96751.01,4.95774990015403e-05,0.006122327485303388,0.6380377013613818,2,Bull/Calm (trending),0.9893537648006391,2
1738983600,96699.23,4.221247440040274e-05,0.006123435214974608,0.6666174834932669,2,Bull/Calm (trending),0.991818802648672,2
1738987200,96300.01,-1.8909428160788563e-05,0.006153014046540046,0.662078638866288,2,Bull/Calm (trending),0.9917237699707576,2
1738990800,96211.08,-7.732179747087025e-05,0.006107604192788423,0.6592905005465627,2,Bull/Calm (trending),0.991661359546665,2
1738994400,95994.55,-0.0001645997294916952,0.006118961358201783,0.6594604183352559,2,Bull/Calm (trending),0.9900439449072532,2
1738998000,96209.92,-0.00025671741442838695,0.006014464312916476,0.6570488345167355,2,Bull/Calm (trending),0.9884151519065458,2
1739001600,95893.84,-0.00031895233006169884,0.005996390162281995,0.6282677620352345,2,Bull/Calm (trending),0.9834771512374934,2
1739005200,96163.05,-0.00036980406181466287,0.005616200234734608,0.6440106544482737,2,Bull/Calm (trending),0.987909761210523,2
1739008800,96050.64,-0.00041802345980641924,0.0050730488875562,0.624286748141942,2,Bull/Calm (trending),0.9933321311654176,2
1739012400,96120.0,-0.00047988425825504444,0.004147840721128538,0.6146969842610971,2,Bull/Calm (trending),0.996978611110481,2
1739016000,96059.24,-0.0005463849767219221,0.004063797597823025,0.6395858517275403,2,Bull/Calm (trending),0.9975443798828554,2
1739019600,96246.7,-0.0005570727157752993,0.0040425049601842825,0.638045986954589,2,Bull/Calm (trending),0.9975087182196005,2
1739023200,96091.34,-0.0005654113857621055,0.0039429271497381764,0.6310026402684402,2,Bull/Calm (trending),0.9975252471290499,2
1739026800,95843.74,-0.0005885280936525798,0.003508178079411837,0.6339159297449395,2,Bull/Calm (trending),0.9977714524110045,2
1739030400,96132.07,-0.0005910168758009224,0.002400400865649178,0.6417325871182238,2,Bull/Calm (trending),0.9979342495407706,2
1739034000,96377.71,-0.0005835660879653924,0.00239909433605961,0.6567506795242555,2,Bull/Calm (trending),0.9975653080888371,2
1739037600,96512.0,-0.0005971647833177995,0.0024131982350349105,0.6467091076123918,2,Bull/Calm (trending),0.9977021216573236,2
1739041200,96579.99,-0.0006068459822078956,0.002187697674411389,0.6608874710200762,2,Bull/Calm (trending),0.9967625881925711,2
1739044800,96455.92,-0.0006100086541701723,0.0021789716981756246,0.6697084753646789,2,Bull/Calm (trending),0.9955053387035132,2
1739048400,96527.36,-0.0005935904538746249,0.0021622300720293493,0.6981593921977823,2,Bull/Calm (trending),0.9870354430116923,2
1739052000,96473.9,-0.0005800555924993718,0.0020833260772457293,0.6829592742207564,2,Bull/Calm (trending),0.9887745113202936,2
1739055600,96444.74,-0.0005415039585798913,0.0020816698067777587,0.7097512444994105,2,Bull/Calm (trending),0.9729736438497465,2
1739059200,96568.0,-0.00048237454083075717,0.0018751996573808758,0.6997341448641833,2,Bull/Calm (trending),0.9739184731927282,2
1739062800,96992.36,-0.00035623005056886146,0.002081238310372244,0.6928650700999972,2,Bull/Calm (trending),0.9900753217222885,2
1739066400,96727.31,-0.00019682477223165502,0.0021162313930029584,0.6809638342906618,2,Bull/Calm (trending),0.9979233332867204,2
1739070000,97300.0,-7.165831372408908e-05,0.0024220522274514184,0.6742402206682415,2,Bull/Calm (trending),0.9992769626363243,2
1739073600,97220.59,2.8967572920968577e-05,0.0022734674887330392,0.6650373631820917,2,Bull/Calm (trending),0.9994749834087318,2
1739077200,97029.28,0.00010335528678033177,0.00229007631027241,0.6677228143478409,2,Bull/Calm (trending),0.9994728460780297,2
1739080800,97005.89,0.00019329004500935888,0.002264820484681377,0.6382390820079968,2,Bull/Calm (trending),0.9994756608429327,2
1739084400,97057.83,0.0002455661180876866,0.002264220218510148,0.6240679467043878,2,Bull/Calm (trending),0.999308333105466,2
1739088000,97086.0,0.00024311086581650887,0.0022495995523675477,0.6372426454588827,2,Bull/Calm (trending),0.9994208848673533,2
1739091600,96924.53,0.00024225422698853576,0.002274718451349086,0.6231858928021834,2,Bull/Calm (trending),0.9993008839276649,2
1739095200,96762.01,0.00023392922525546997,0.002277611876547531,0.6110939945831965,2,Bull/Calm (trending),0.9990993998172751,2
1739098800,96554.01,0.0002360140101804067,0.0022504971046459986,0.6066739258316785,2,Bull/Calm (trending),0.9989737044805505,2
1739102400,96535.26,0.0002437109121340352,0.002165454360711122,0.6088026496493575,2,Bull/Calm (trending),0.9990130032028861,2
1739106000,95877.92,0.00021551082595168617,0.0026035498048771403,0.6184054407477543,2,Bull/Calm (trending),0.9992541775398203,2
1739109600,96127.73,0.00021053239566773502,0.002657451809208188,0.6114391736751318,2,Bull/Calm (trending),0.9991219282588907,2
1739113200,96488.15,0.00022127740413353594,0.0027950986318510183,0.6170309030826236,2,Bull/Calm (trending),0.999201940282927,2
1739116800,96442.16,0.00021162337821359012,0.002782067321862678,0.6238241158131423,2,Bull/Calm (trending),0.9993313688599905,2
1739120400,96171.17,0.00018495608120856386,0.0028446182793450915,0.6125546987040599,2,Bull/Calm (trending),0.9991665486875824,2
1739124000,96212.0,0.00014892701825724617,0.002846348837759363,0.6015313642856618,2,Bull/Calm (trending),0.9988969896990095,2
1739127600,96064.74,0.00011633775557979073,0.002863356640107294,0.59417398305828,2,Bull/Calm (trending),0.9986061785342869,2
1739131200,96322.24,8.01007392008589e-05,0.0029178806260255243,0.5960218713323627,2,Bull/Calm (trending),0.9987347337781266,2
1739134800,95173.78,2.663001053943626e-06,0.00376148046255654,0.5953281982127403,2,Bull/Calm (trending),0.9983500844710127,2
1739138400,95831.64,-4.7227626501028085e-05,0.00411910818016323,0.5924881078512985,2,Bull/Calm (trending),0.9977785090547217,2
1739142000,96462.75,-6.298550963719728e-05,0.004175148506393357,0.6172526928889521,2,Bull/Calm (trending),0.9989796125161154,2
1739145600,96717.98,-7.086048142736955e-05,0.004229670056010563,0.6094203419170626,2,Bull/Calm (trending),0.9987350380246364,2
1739149200,95576.0,-0.00012610024497946242,0.004958063024445851,0.6002395577940411,2,Bull/Calm (trending),0.9968545744719746,2
1739152800,95798.82,-0.00017551686837383748,0.005005142396200584,0.595708935627275,2,Bull/Calm (trending),0.9957702761400885,2
1739156400,96814.98,-0.000186984662341679,0.00559392404186505,0.5964120754944043,2,Bull/Calm (trending),0.9911761972945038,2
1739160000,96935.46,-0.00018286206650093301,0.005601708527396649,0.595774921699827,2,Bull/Calm (trending),0.9888993671789578,2
1739163600,97015.26,-0.0001651940093583191,0.005592225256989393,0.6068686422764068,2,Bull/Calm (trending),0.9914437240962024,2
1739167200,97142.43,-0.0001366926121742325,0.0055836244837536705,0.6012779418799209,2,Bull/Calm (trending),0.9909839738226118,2
1739170800,97429.83,-9.314274279121265e-05,0.005587343068234459,0.6056462682017083,2,Bull/Calm (trending),0.992099986098719,2
1739174400,97683.99,-4.6433447034711915e-05,0.005605352369811742,0.6007880442714235,2,Bull/Calm (trending),0.9908886435877391,2
1739178000,97664.78,-6.05886228113087e-07,0.005332531325313484,0.5977219501552453,2,Bull/Calm (trending),0.9924850935687077,2
1739181600,97728.29,4.25280575071388e-05,0.005318030382509496,0.5836403379203893,2,Bull/Calm (trending),0.9868552909987387,2
1739185200,97661.16,7.789624432515063e-05,0.005282283330939616,0.5746325261460087,2,Bull/Calm (trending),0.975872762294794,2
1739188800,97358.58,0.00010240035763210056,0.00534286683025164,0.5763025716206253,2,Bull/Calm (trending),0.9672119113225521,2
1739192400,98215.72,0.0001833711206406339,0.005589644349974963,0.5926236193832196,2,Bull/Calm (trending),0.9651265263641672,2
1739196000,97270.64,0.0002078340053910079,0.006083147172973906,0.5888040016113736,2,Bull/Calm (trending),0.896483954639912,2
1739199600,97218.69,0.00025484399905614677,0.006069278455297864,0.5940679457365126,2,Bull/Calm (trending),0.7852193060292282,2
1739203200,97300.75,0.000301616161894732,0.0060500268109618845,0.5983925790324679,2,Bull/Calm (trending),0.6160552038819888,2
1739206800,97500.0,0.0003475409959409967,0.00529009183926636,0.5937793577855837,2,Bull/Calm (trending),0.59559848081437,2
1739210400,97549.99,0.00039380476843361355,0.005119069258199565,0.5876312298316704,2,Bull/Calm (trending),0.4975879239336515,2
1739214000,97376.0,0.0004340864120070507,0.0049701522969683885,0.5991930254162813,2,Bull/Calm (trending),0.5204715373629647,2
1739217600,97331.95,0.000472376933600613,0.00494711861013415,0.5988512322850175,3,Bull/Normal (trending),0.5072416227806138,2
1739221200,97375.81,0.0005037235933800499,0.004031007881535374,0.6090493207879544,2,Bull/Calm (trending),0.7447019432538099,2
1739224800,97390.26,0.000526732791355558,0.004020740918911713,0.6097564885400156,2,Bull/Calm (trending),0.8853452200418718,2
1739228400,97430.82,0.0005396373435049499,0.0033052204861821347,0.5958644777839087,2,Bull/Calm (trending),0.9492104520366192,2
1739232000,97783.12,0.0005637776168620348,0.003381576871116779,0.6005017088001607,2,Bull/Calm (trending),0.9750052722913839,2
1739235600,97994.23,0.0005630751507524046,0.003402707338282197,0.5950857767405183,2,Bull/Calm (trending),0.9815354460679897,2
1739239200,97764.0,0.0005609023558268676,0.0034550729637782157,0.5851421358871197,2,Bull/Calm (trending),0.9766120360711962,2
1739242800,97607.3,0.0005643353882266336,0.00342227668832789,0.5769585521401926,2,Bull/Calm (trending),0.9627046141297679,2
1739246400,98064.93,0.00058007257091578,0.003532016306611295,0.5932114629793283,2,Bull/Calm (trending),0.9702921499744016,2
1739250000,98412.24,0.000594871410879663,0.0036080237747351694,0.6039118730921375,2,Bull/Calm (trending),0.979687652946435,2
1739253600,98424.33,0.0006083101209580604,0.0036078820265687418,0.608114955327471,2,Bull/Calm (trending),0.9849617183104321,2
1739257200,98268.97,0.000602752749844553,0.003626919920453257,0.612710332684635,2,Bull/Calm (trending),0.9892680317553839,2
1739260800,98223.79,0.0006011433206718583,0.003543188825780635,0.6176101662009266,2,Bull/Calm (trending),0.9926575155502552,2
1739264400,97999.99,0.0005295391762472014,0.002996247347447822,0.6102700424393773,2,Bull/Calm (trending),0.9958943379720103,2
1739268000,97961.25,0.00047951396745945623,0.001986489407019351,0.6031733050755004,2,Bull/Calm (trending),0.997205257794117,2
1739271600,98151.52,0.00046221328958468463,0.0020052501894218715,0.6018469787025846,2,Bull/Calm (trending),0.9974539044963958,2
1739275200,97766.13,0.0004378283804195419,0.00223120093810658,0.6054943776678603,2,Bull/Calm (trending),0.9979144910705434,2
1739278800,96799.53,0.00031178651016991156,0.00314279744742666,0.6130261935524065,2,Bull/Calm (trending),0.9986910741028527,2
1739282400,96962.03,0.00019631273804685852,0.0031704969449995652,0.6092358790516416,2,Bull/Calm (trending),0.998947465237961,2
1739286000,97007.53,0.00013023089126562763,0.0031550370502961816,0.6131880546049502,2,Bull/Calm (trending),0.9991868273838609,2
1739289600,96365.05,4.0076463395914374e-05,0.0034703056046762886,0.6177684798818956,2,Bull/Calm (trending),0.9992892036090623,2
1739293200,96165.29,-5.493075965800578e-05,0.003479867123996461,0.6092101067287478,2,Bull/Calm (trending),0.99914393581835,2
1739296800,95469.28,-0.00017531986748681408,0.0037752912026857155,0.6093435171654612,2,Bull/Calm (trending),0.998986798970893,2
1739300400,95040.82,-0.0002980156309220599,0.0038379317662508164,0.6006081469509668,2,Bull/Calm (trending),0.9983702053094907,2
1739304000,95305.0,-0.0003871194674930048,0.0037866597844482945,0.6112467141285957,2,Bull/Calm (trending),0.9985401124418746,2
1739307600,96390.23,-0.00041555966711451876,0.00467532489272217,0.6271379681428365,2,Bull/Calm (trending),0.9978046793137426,2
1739311200,95580.23,-0.00048373511461014023,0.004968841456844764,0.6232583255209694,2,Bull/Calm (trending),0.9958237394420115,2
1739314800,95778.2,-0.0005355094776069492,0.005018018222280867,0.6063761260712217,2,Bull/Calm (trending),0.9919165754735904,2
